DataDate,PM10,PM2.5,PM2_5_P,PM10_P,Temp_P,Hum_P
2023-09-13 12:36:00,18.06055,6.868603,5.92,3.0,25.0,88.0
2023-09-13 12:37:00,18.06055,6.868603,6.47,4.0,24.9,89.0
2023-09-13 12:38:00,18.11719,6.873769,6.46,4.0,25.0,89.0
2023-09-13 12:39:00,18.41797,6.899599,5.77,3.0,25.0,89.0
2023-09-13 12:40:00,17.74064,6.856796,5.1,2.0,24.8,89.0
2023-09-13 12:41:00,17.31307,6.818089,6.48,4.0,24.8,89.0
2023-09-13 12:42:00,17.40332,6.822325,5.82,3.0,24.6,89.0
2023-09-13 12:43:00,17.48975,6.831768,5.68,3.0,24.5,90.0
2023-09-13 12:44:00,17.44906,6.833657,6.38,4.0,24.4,90.0
2023-09-13 12:45:00,17.38965,6.854862,4.32,1.0,24.3,90.0
2023-09-13 12:46:00,17.47892,6.881277,5.55,3.0,24.3,91.0
2023-09-13 12:47:00,17.50684,6.881649,6.24,4.0,24.3,91.0
2023-09-13 12:49:00,17.50684,6.881649,6.91,5.0,24.5,91.0
2023-09-13 12:50:00,17.47111,6.867569,5.52,3.0,24.6,91.0
2023-09-13 12:51:00,17.43896,6.860529,6.2,4.0,24.7,91.0
2023-09-13 12:53:00,17.40771,6.845333,6.19,4.0,24.75,91.0
2023-09-13 12:54:00,17.40186,6.845333,6.31,4.0,25.0,90.0
2023-09-13 12:55:00,17.57349,6.839724,6.44,4.0,25.2,89.0
2023-09-13 12:56:00,17.59082,6.86817,6.42,4.0,25.3,89.0
2023-09-13 12:57:00,17.59082,6.86817,6.4,4.0,25.5,89.0
2023-09-13 12:58:00,17.6722,6.851058,5.86,3.0,25.5,88.0
2023-09-13 12:59:00,17.52246,6.840012,7.07,5.0,25.7,89.0
2023-09-13 13:00:00,17.29858,6.840439,6.53,4.0,25.7,88.0
2023-09-13 13:01:00,16.82471,6.841293,7.2,5.0,25.8,88.0
2023-09-13 13:02:00,16.92627,6.850938,7.03,5.0,26.0,89.0
2023-09-13 13:03:00,16.81885,6.813534,7.17,5.0,26.1,88.0
2023-09-13 13:04:00,16.84692,6.873903,5.78,3.0,26.2,88.0
2023-09-13 13:06:00,16.90479,6.976854,6.89,4.5,26.2,87.5
2023-09-13 13:07:00,16.89844,6.995326,6.45,4.0,26.3,88.0
2023-09-13 13:09:00,16.99268,7.006816,7.13,5.0,26.4,88.0
2023-09-13 13:10:00,16.97803,7.0063,7.295,5.0,26.3,87.0
2023-09-13 13:11:00,16.97803,7.0063,6.45,4.0,26.3,88.0
2023-09-13 13:12:00,16.99268,7.017118,6.62,4.0,26.2,87.0
2023-09-13 13:14:00,17.05322,7.047768,6.45,4.0,26.3,88.0
2023-09-13 13:15:00,17.04346,7.047768,6.62,4.0,26.2,87.0
2023-09-13 13:16:00,17.04346,7.047768,7.17,5.0,26.1,88.0
2023-09-13 13:17:00,17.13534,7.088062,7.14,5.0,26.3,88.0
2023-09-13 13:18:00,17.26489,7.170924,7.28,5.0,26.4,87.0
2023-09-13 13:19:00,17.38379,7.195779,6.09,3.0,26.1,86.0
2023-09-13 13:20:00,17.47559,7.214968,6.48,4.0,26.1,88.0
2023-09-13 13:21:00,17.55273,7.234156,6.44,4.0,26.4,88.0
2023-09-13 13:22:00,17.56543,7.239679,7.26,5.0,26.6,87.0
2023-09-13 13:23:00,17.59082,7.250725,6.56,4.0,26.7,87.0
2023-09-13 13:25:00,17.72168,7.317305,7.25,5.0,26.7,87.0
2023-09-13 13:26:00,18.12842,7.352292,6.37,3.5,26.65,86.0
2023-09-13 13:27:00,18.073,7.347656,6.59,4.0,26.4,87.0
2023-09-13 13:28:00,18.17472,7.390783,6.74,4.0,26.4,86.0
2023-09-13 13:29:00,18.2688,7.436857,6.75,4.0,26.3,86.0
2023-09-13 13:30:00,18.28361,7.436857,5.9,3.0,26.4,87.0
2023-09-13 13:31:00,18.35449,7.408956,6.04,3.0,26.5,86.0
2023-09-13 13:33:00,18.47982,7.406009,6.225,3.5,26.6,87.0
2023-09-13 13:34:00,19.49805,7.418321,6.0,3.0,26.8,86.0
2023-09-13 13:35:00,19.49805,7.418321,6.17,3.0,26.7,85.0
2023-09-13 13:37:00,19.47363,7.418321,5.655,2.5,26.8,86.0
2023-09-13 13:38:00,19.21908,7.386211,5.98,3.0,27.0,86.0
2023-09-13 13:39:00,18.9668,7.354101,6.81,4.0,27.1,85.0
2023-09-13 13:40:00,18.96354,7.358393,7.65,5.0,27.1,84.0
2023-09-13 13:41:00,18.56576,7.321231,6.8,4.0,27.2,85.0
2023-09-13 13:42:00,18.05404,7.306361,6.77,4.0,27.4,85.0
2023-09-13 13:43:00,18.25098,7.336138,6.22,3.0,27.5,84.0
2023-09-13 13:45:00,18.43441,7.332247,6.41,3.0,27.2,83.0
2023-09-13 13:46:00,18.44287,7.315721,6.11,3.0,27.2,85.0
2023-09-13 13:48:00,18.39095,7.309883,6.12,3.0,27.1,85.0
2023-09-13 13:49:00,18.49219,7.250645,7.15,4.5,27.15,85.0
2023-09-13 13:50:00,18.45898,7.250645,6.12,3.0,27.1,85.0
2023-09-13 13:51:00,18.45898,7.250645,6.15,3.0,26.8,85.0
2023-09-13 13:52:00,18.38013,7.236222,6.68,4.0,26.9,86.0
2023-09-13 13:53:00,18.30811,7.221798,6.67,4.0,27.0,86.0
2023-09-13 13:54:00,18.31494,7.221798,6.67,4.0,27.0,86.0
2023-09-13 13:55:00,18.36963,7.224116,6.82,4.0,27.0,85.0
2023-09-13 13:56:00,18.36963,7.224116,6.0,3.0,26.8,86.0
2023-09-13 13:57:00,18.42513,7.24837,6.69,4.0,26.8,86.0
2023-09-13 14:00:00,18.39893,7.335038,6.69,4.0,26.8,86.0
2023-09-13 14:01:00,18.45345,7.333378,6.06,3.0,26.3,86.0
2023-09-13 14:02:00,18.59619,7.32571,5.94,3.0,26.1,87.0
2023-09-13 14:03:00,18.54378,7.338301,6.64,4.0,26.0,87.0
2023-09-13 14:04:00,18.85465,7.354086,6.66,4.0,25.8,87.0
2023-09-13 14:05:00,19.33089,7.353516,5.95,3.0,26.0,87.0
2023-09-13 14:06:00,19.36572,7.395655,5.95,3.0,26.0,87.0
2023-09-13 14:07:00,19.30615,7.362932,6.63,4.0,26.1,87.0
2023-09-13 14:08:00,19.04915,7.336902,6.78,4.0,26.1,86.0
2023-09-13 14:09:00,18.97974,7.320232,7.32,5.0,26.1,87.0
2023-09-13 14:10:00,19.34538,7.346849,6.62,4.0,26.2,87.0
2023-09-13 14:11:00,19.42871,7.349897,6.65,4.0,25.9,87.0
2023-09-13 14:12:00,19.12549,7.360627,6.63,4.0,26.1,87.0
2023-09-13 14:13:00,19.13338,7.362001,6.62,4.0,26.2,87.0
2023-09-13 14:14:00,19.68905,7.333101,6.77,4.0,26.2,86.0
2023-09-13 14:16:00,20.12288,7.319181,6.7,4.0,26.15,86.5
2023-09-13 14:17:00,20.1381,7.226246,6.62,4.0,26.2,87.0
2023-09-13 14:18:00,20.17318,7.220009,7.31,5.0,26.2,87.0
2023-09-13 14:19:00,20.34342,7.221698,7.29,5.0,26.3,87.0
2023-09-13 14:20:00,21.22428,7.230146,5.94,3.0,26.1,87.0
2023-09-13 14:21:00,21.21387,7.230146,6.64,4.0,26.0,87.0
2023-09-13 14:22:00,21.52083,7.23238,6.65,4.0,25.9,87.0
2023-09-13 14:23:00,21.0874,7.204648,6.66,4.0,25.8,87.0
2023-09-13 14:24:00,21.0874,7.204648,7.35,5.0,25.8,87.0
2023-09-13 14:25:00,21.1084,7.204648,7.34,5.0,25.9,87.0
2023-09-13 14:26:00,21.31665,7.222679,7.33,5.0,26.0,87.0
2023-09-13 14:27:00,21.40584,7.221019,6.64,4.0,26.0,87.0
2023-09-13 14:29:00,21.19263,7.208426,7.32,5.0,26.1,87.0
2023-09-13 14:30:00,21.30526,7.261397,7.31,5.0,26.2,87.0
2023-09-13 14:31:00,21.08862,7.250106,7.29,6.0,26.3,87.0
2023-09-13 14:32:00,20.75692,7.232547,6.59,4.0,26.4,87.0
2023-09-13 14:33:00,20.72998,7.284229,6.04,3.0,26.5,86.0
2023-09-13 14:34:00,20.89421,7.29615,6.73,4.0,26.5,86.0
2023-09-13 14:35:00,21.7745,7.366726,6.73,4.0,26.5,86.0
2023-09-13 14:36:00,21.94897,7.381465,6.73,4.0,26.5,86.0
2023-09-13 14:37:00,21.82324,7.389492,6.05,3.0,26.4,86.0
2023-09-13 14:38:00,21.59814,7.319821,6.03,3.0,26.6,86.0
2023-09-13 14:39:00,22.15934,7.374727,6.71,4.0,26.7,86.0
2023-09-13 14:40:00,22.4847,7.429131,6.0,3.0,26.8,86.0
2023-09-13 14:41:00,22.88062,7.481332,7.38,5.0,26.8,86.0
2023-09-13 14:42:00,22.96191,7.487972,6.86,4.0,26.7,85.0
2023-09-13 14:43:00,23.06055,7.472147,7.4,5.0,26.7,86.0
2023-09-13 14:44:00,23.29696,7.44024,6.69,4.0,26.8,86.0
2023-09-13 14:45:00,23.23096,7.486886,6.71,4.0,26.7,86.0
2023-09-13 14:46:00,23.13973,7.509092,6.02,3.0,26.7,86.0
2023-09-13 14:47:00,23.10791,7.511553,5.49,2.0,26.6,85.0
2023-09-13 14:48:00,23.08691,7.500164,6.05,3.0,26.4,86.0
2023-09-13 14:49:00,23.05583,7.517849,6.73,4.0,26.5,86.0
2023-09-13 14:50:00,23.04346,7.517849,6.74,4.0,26.4,86.0
2023-09-13 14:51:00,22.63949,7.441553,6.05,3.0,26.4,86.0
2023-09-13 14:52:00,22.39502,7.398682,6.74,4.0,26.4,86.0
2023-09-13 14:53:00,22.58553,7.391744,6.05,3.0,26.4,86.0
2023-09-13 14:54:00,23.41121,7.348608,5.4,2.0,26.1,86.0
2023-09-13 14:55:00,23.49365,7.360056,5.4,2.0,26.1,86.0
2023-09-13 14:56:00,23.49365,7.360056,4.63,1.0,25.5,87.0
2023-09-13 14:57:00,23.4458,7.354905,8.08,6.0,25.5,87.0
2023-09-13 14:58:00,23.41406,7.354905,6.0,3.0,25.6,87.0
2023-09-13 14:59:00,23.41406,7.354905,5.99,3.0,25.7,87.0
2023-09-13 15:00:00,23.03027,7.246658,5.99,3.0,25.7,87.0
2023-09-13 15:01:00,22.70963,7.159258,5.99,3.0,25.7,87.0
2023-09-13 15:02:00,22.57568,7.138037,5.97,3.0,25.8,87.0
2023-09-13 15:03:00,22.2963,7.125802,5.96,3.0,25.9,87.0
2023-09-13 15:04:00,21.29167,7.049043,5.26,2.0,26.0,87.0
2023-09-13 15:05:00,20.5459,6.994222,5.94,3.0,26.1,87.0
2023-09-13 15:06:00,20.40682,6.984491,5.24,2.0,26.2,87.0
2023-09-13 15:07:00,19.77271,6.914718,6.62,4.0,26.2,87.0
2023-09-13 15:08:00,19.68018,6.90184,6.6,4.0,26.3,87.0
2023-09-13 15:09:00,19.23519,6.834371,6.06,3.0,26.3,86.0
2023-09-13 15:10:00,19.15186,6.820877,5.94,3.0,26.1,87.0
2023-09-13 15:11:00,19.73364,6.803082,5.94,3.0,26.1,87.0
2023-09-13 15:12:00,20.10075,6.790078,6.65,4.0,25.9,87.0
2023-09-13 15:13:00,20.2041,6.761818,5.95,3.0,26.0,87.0
2023-09-13 15:14:00,20.22323,6.76149,5.95,3.0,26.0,87.0
2023-09-13 15:15:00,20.74365,6.767975,6.09,3.0,26.1,86.0
2023-09-13 15:16:00,20.49805,6.711512,5.37,2.0,26.3,86.0
2023-09-13 15:17:00,20.6237,6.701611,6.04,3.0,26.5,86.0
2023-09-13 15:18:00,20.59879,6.692682,6.75,4.0,26.3,86.0
2023-09-13 15:19:00,19.57747,6.62511,5.95,3.0,26.0,87.0
2023-09-13 15:20:00,19.05941,6.529926,6.08,3.0,26.2,86.0
2023-09-13 15:21:00,19.14347,6.529382,6.05,3.0,26.4,86.0
2023-09-13 15:22:00,18.52946,6.474032,6.73,4.0,26.5,86.0
2023-09-13 15:23:00,18.35498,6.451366,6.04,3.0,26.5,86.0
2023-09-13 15:24:00,18.35498,6.451366,6.19,3.0,26.5,85.0
2023-09-13 15:25:00,18.23763,6.420673,5.39,2.0,26.2,86.0
2023-09-13 15:26:00,17.46517,6.322067,5.94,3.0,26.1,87.0
2023-09-13 15:27:00,17.50684,6.323055,5.4,2.0,26.1,86.0
2023-09-13 15:28:00,17.77197,6.312197,6.09,3.0,26.1,86.0
2023-09-13 15:29:00,17.77197,6.312197,7.46,5.0,26.2,86.0
2023-09-13 15:30:00,18.08447,6.277801,5.36,2.0,26.4,86.0
2023-09-13 15:31:00,18.34814,6.286616,6.73,4.0,26.5,86.0
2023-09-13 15:32:00,18.34814,6.286616,6.03,3.0,26.6,86.0
2023-09-13 15:33:00,18.34814,6.286616,7.4,5.0,26.7,86.0
2023-09-13 15:34:00,18.63916,6.300384,6.72,4.0,26.6,86.0
2023-09-13 15:35:00,18.78857,6.310487,6.69,4.0,26.8,86.0
2023-09-13 15:36:00,18.94531,6.322077,7.52,5.0,26.9,85.0
2023-09-13 15:37:00,18.93449,6.325912,6.83,4.0,26.9,85.0
2023-09-13 15:38:00,19.11328,6.349894,6.83,4.0,26.9,85.0
2023-09-13 15:39:00,19.11328,6.349894,6.81,4.0,27.1,85.0
2023-09-13 15:40:00,19.10164,6.349894,6.13,3.0,27.0,85.0
2023-09-13 15:41:00,19.06999,6.433243,6.84,4.0,26.8,85.0
2023-09-13 15:42:00,19.08561,6.429794,6.84,4.0,26.8,85.0
2023-09-13 15:43:00,18.24146,6.490385,7.55,5.0,26.7,85.0
2023-09-13 15:44:00,18.19686,6.526571,6.17,3.0,26.7,85.0
2023-09-13 15:45:00,18.2338,6.522049,6.88,4.0,26.5,85.0
2023-09-13 15:46:00,18.23193,6.530693,6.2,3.0,26.4,85.0
2023-09-13 15:47:00,18.24951,6.524912,6.73,4.0,26.5,86.0
2023-09-13 15:48:00,18.33984,6.553988,5.5,2.0,26.5,85.0
2023-09-13 15:49:00,18.06641,6.58452,6.89,4.0,26.4,85.0
2023-09-13 15:50:00,17.84627,6.599199,6.74,4.0,26.4,86.0
2023-09-13 15:51:00,17.96191,6.611076,5.36,2.0,26.4,86.0
2023-09-13 15:52:00,19.11279,6.648401,6.2,3.0,26.4,85.0
2023-09-13 15:53:00,19.11279,6.648401,7.58,5.0,26.4,85.0
2023-09-13 15:54:00,19.09782,6.648401,5.51,2.0,26.4,85.0
2023-09-13 15:55:00,19.02588,6.65939,6.75,4.0,26.3,86.0
2023-09-13 15:56:00,19.12646,6.669979,6.08,3.0,26.2,86.0
2023-09-13 15:57:00,19.31934,6.742296,6.75,4.0,26.3,86.0
2023-09-13 15:58:00,19.48096,6.747305,6.06,3.0,26.3,86.0
2023-09-13 15:59:00,19.57682,6.757307,6.74,4.0,26.4,86.0
2023-09-13 16:00:00,20.36743,6.838485,6.88,4.0,26.5,85.0
2023-09-13 16:01:00,20.42415,6.860578,6.86,4.0,26.7,85.0
2023-09-13 16:02:00,20.57031,6.940565,6.2,3.0,26.4,85.0
2023-09-13 16:03:00,20.19084,6.969465,6.73,4.0,26.5,86.0
2023-09-13 16:04:00,20.02197,6.984831,6.15,3.0,26.8,85.0
2023-09-13 16:06:00,19.82861,6.961421,6.86,4.0,26.65,85.0
2023-09-13 16:07:00,19.34953,7.003914,6.86,4.0,26.7,85.0
2023-09-13 16:08:00,19.26172,7.012413,6.17,3.0,26.7,85.0
2023-09-13 16:09:00,19.26172,7.012413,6.19,3.0,26.5,85.0
2023-09-13 16:10:00,19.25993,7.012413,6.86,4.0,26.7,85.0
2023-09-13 16:11:00,19.25098,7.037482,6.18,3.0,26.6,85.0
2023-09-13 16:13:00,19.21916,7.038197,6.88,4.0,26.5,85.0
2023-09-13 16:14:00,19.19287,7.035507,6.88,4.0,26.5,85.0
2023-09-13 16:15:00,19.11182,7.024689,5.54,2.0,26.2,85.0
2023-09-13 16:16:00,19.03296,7.013871,6.24,3.0,26.1,85.0
2023-09-13 16:17:00,19.01432,7.013871,6.24,3.0,26.1,85.0
2023-09-13 16:18:00,20.32894,7.083363,6.23,3.0,26.2,85.0
2023-09-13 16:19:00,20.92261,7.097589,6.21,3.0,26.3,85.0
2023-09-13 16:20:00,20.57568,7.047707,6.2,3.0,26.4,85.0
2023-09-13 16:21:00,20.58854,7.047707,6.19,3.0,26.5,85.0
2023-09-13 16:22:00,20.604,7.060171,6.36,3.0,26.3,84.0
2023-09-13 16:23:00,20.80518,7.129812,5.54,2.0,26.2,85.0
2023-09-13 16:24:00,20.88477,7.133476,7.59,5.0,26.3,85.0
2023-09-13 16:25:00,20.86491,7.141689,6.92,4.0,26.2,85.0
2023-09-13 16:26:00,20.79761,7.165712,6.27,3.0,25.8,85.0
2023-09-13 16:27:00,20.76937,7.176415,6.83,4.0,25.7,86.0
2023-09-13 16:28:00,20.86491,7.210141,6.85,4.0,25.5,86.0
2023-09-13 16:29:00,20.92798,7.264385,7.54,5.0,25.5,86.0
2023-09-13 16:30:00,20.93595,7.273415,7.55,5.0,25.4,86.0
2023-09-13 16:31:00,22.60221,7.330732,7.55,5.0,25.4,86.0
2023-09-13 16:32:00,22.59481,7.36503,5.37,2.0,25.1,87.0
2023-09-13 16:33:00,22.56087,7.36503,7.45,6.0,25.0,87.0
2023-09-13 16:34:00,23.29907,7.4506,7.45,5.0,25.0,87.0
2023-09-13 16:35:00,23.47477,7.462334,6.08,3.0,24.9,87.0
2023-09-13 16:36:00,23.79777,7.499481,7.46,5.0,24.9,87.0
2023-09-13 16:37:00,23.77539,7.517339,7.46,5.0,24.9,87.0
2023-09-13 16:38:00,23.63135,7.525923,6.77,4.0,24.9,87.0
2023-09-13 16:39:00,23.82096,7.544497,6.77,4.0,24.9,87.0
2023-09-13 16:40:00,23.96973,7.53949,7.34,5.0,24.7,88.0
2023-09-13 16:41:00,23.99634,7.594507,6.65,4.0,24.7,88.0
2023-09-13 16:42:00,24.22974,7.67033,7.47,5.0,24.8,87.0
2023-09-13 16:43:00,24.27417,7.66445,6.08,3.0,24.9,87.0
2023-09-13 16:44:00,24.2832,7.649726,6.08,3.0,24.9,87.0
2023-09-13 16:45:00,24.30566,7.652087,6.77,4.0,24.9,87.0
2023-09-13 16:46:00,24.41797,7.663892,6.07,3.0,25.0,87.0
2023-09-13 16:47:00,24.45166,7.663892,6.74,4.0,25.2,87.0
2023-09-13 16:48:00,24.43034,7.663892,6.72,4.0,25.3,87.0
2023-09-13 16:49:00,24.46956,7.679317,6.74,4.0,25.2,87.0
2023-09-13 16:50:00,24.72038,7.660603,6.05,3.0,25.2,87.0
2023-09-13 16:52:00,25.48031,7.711462,6.795,4.0,25.3,86.5
2023-09-13 16:53:00,25.99316,7.854751,6.75,4.0,25.1,87.0
2023-09-13 16:54:00,25.87671,7.855108,6.75,4.0,25.1,87.0
2023-09-13 16:55:00,26.09798,7.866685,6.07,3.0,25.0,87.0
2023-09-13 16:56:00,25.84212,7.860488,6.76,4.0,25.0,87.0
2023-09-13 16:57:00,25.81852,7.866741,6.76,4.0,25.0,87.0
2023-09-13 16:58:00,25.92074,7.884499,6.77,4.0,24.9,87.0
2023-09-13 16:59:00,25.90625,7.894271,7.47,5.0,24.8,87.0
2023-09-13 17:00:00,25.96224,7.910812,6.78,4.0,24.8,87.0
2023-09-13 17:01:00,26.32544,7.910901,7.47,5.0,24.8,87.0
2023-09-13 17:02:00,26.76758,7.91099,6.8,4.0,24.7,87.0
2023-09-13 17:03:00,26.79386,7.922508,7.49,5.0,24.7,87.0
2023-09-13 17:04:00,26.90739,7.971945,6.66,4.0,24.6,88.0
2023-09-13 17:05:00,26.84082,7.932796,6.67,4.0,24.5,88.0
2023-09-13 17:06:00,26.77458,7.913937,6.68,4.0,24.4,88.0
2023-09-13 17:07:00,26.75838,7.990789,6.69,4.0,24.3,88.0
2023-09-13 17:09:00,26.84644,8.011361,8.01,6.0,24.2,88.5
2023-09-13 17:10:00,26.94238,8.033006,7.27,6.0,24.0,89.0
2023-09-13 17:11:00,26.95752,8.041934,6.3,5.0,23.8,91.0
2023-09-13 17:12:00,27.39005,8.093566,7.01,5.0,23.7,91.0
2023-09-13 17:13:00,27.73291,8.101698,7.7,6.0,23.7,91.0
2023-09-13 17:14:00,26.92114,8.188998,6.18,4.0,23.6,92.0
2023-09-13 17:15:00,26.93783,8.271959,6.2,4.0,23.4,92.0
2023-09-13 17:16:00,26.89014,8.294338,7.04,5.0,23.4,91.0
2023-09-13 17:17:00,26.89014,8.294338,6.35,4.0,23.4,91.0
2023-09-13 17:19:00,26.96045,8.276309,7.38,5.5,23.45,91.0
2023-09-13 17:20:00,26.98592,8.315372,7.73,6.0,23.4,91.0
2023-09-13 17:21:00,27.10352,8.344821,7.59,6.0,23.3,92.0
2023-09-13 17:22:00,27.10856,8.346023,8.28,7.0,23.3,92.0
2023-09-13 17:23:00,27.02197,8.352548,7.74,6.0,23.3,91.0
2023-09-13 17:25:00,25.77165,8.334613,7.59,6.0,23.3,92.0
2023-09-13 17:26:00,25.49658,8.336727,7.46,7.0,23.2,93.0
2023-09-13 17:27:00,25.49658,8.336727,7.47,6.0,23.1,93.0
2023-09-13 17:28:00,24.69629,8.341896,7.47,6.0,23.1,93.0
2023-09-13 17:29:00,24.64958,8.311733,7.33,6.0,23.0,94.0
2023-09-13 17:30:00,25.38086,8.299324,6.5,5.0,22.9,95.0
2023-09-13 17:31:00,26.25,8.317509,5.96,4.0,22.9,94.0
2023-09-13 17:32:00,26.25,8.317509,5.82,4.0,22.8,95.0
2023-09-13 17:33:00,26.0638,8.338483,7.22,6.0,22.7,95.0
2023-09-13 17:34:00,26.03597,8.367815,7.22,7.0,22.7,95.0
2023-09-13 17:35:00,26.15186,8.317678,6.68,5.0,22.7,94.0
2023-09-13 17:36:00,26.15186,8.317678,7.22,6.0,22.7,95.0
2023-09-13 17:37:00,26.32438,8.407052,6.53,5.0,22.7,95.0
2023-09-13 17:38:00,26.2334,8.426539,5.7,4.0,22.6,96.0
2023-09-13 17:39:00,26.2334,8.426539,5.85,4.0,22.6,95.0
2023-09-13 17:40:00,26.24349,8.402043,7.09,6.0,22.5,96.0
2023-09-13 17:41:00,26.31348,8.389195,7.09,6.0,22.5,96.0
2023-09-13 17:42:00,26.38379,8.426715,7.1,6.0,22.4,96.0
2023-09-13 17:43:00,26.43091,8.404564,7.09,6.0,22.5,96.0
2023-09-13 17:44:00,26.52661,8.39349,6.56,5.0,22.4,95.0
2023-09-13 17:45:00,26.9834,8.397188,6.41,5.0,22.4,96.0
2023-09-13 17:46:00,26.55029,8.395865,7.1,6.0,22.4,96.0
2023-09-13 17:47:00,24.97412,8.436996,5.73,4.0,22.3,96.0
2023-09-13 17:48:00,24.97412,8.436996,7.8,7.0,22.3,96.0
2023-09-13 17:49:00,24.97803,8.357497,7.11,6.0,22.3,96.0
2023-09-13 17:50:00,24.97477,8.357497,7.11,6.0,22.3,96.0
2023-09-13 17:51:00,24.96826,8.357497,6.98,6.0,22.2,97.0
2023-09-13 17:52:00,24.85482,8.343472,6.98,6.0,22.2,97.0
2023-09-13 17:53:00,24.85636,8.349769,6.29,5.0,22.2,97.0
2023-09-13 17:54:00,24.92765,8.462407,8.22,9.0,22.1,98.0
2023-09-13 17:55:00,24.77686,8.550318,6.69,6.0,22.1,99.0
2023-09-13 17:56:00,24.77686,8.550318,6.7,6.0,22.0,99.0
2023-09-13 17:57:00,24.91227,8.574357,6.85,6.0,22.0,98.0
2023-09-13 17:58:00,24.93311,8.579165,6.85,6.0,22.0,98.0
2023-09-13 17:59:00,25.15804,8.593992,6.17,5.0,21.9,98.0
2023-09-13 18:00:00,25.69645,8.657301,7.01,6.0,21.9,97.0
2023-09-13 18:01:00,25.76367,8.681312,6.86,6.0,21.9,98.0
2023-09-13 18:02:00,25.87842,8.717229,7.55,7.0,21.9,98.0
2023-09-13 18:03:00,25.87842,8.717229,6.87,7.0,21.8,98.0
2023-09-13 18:04:00,25.97965,8.73068,7.41,7.0,21.8,99.0
2023-09-13 18:05:00,25.98877,8.797415,7.26,7.0,21.8,100.0
2023-09-13 18:06:00,25.93685,8.829694,7.43,7.0,21.7,99.0
2023-09-13 18:07:00,26.28369,8.88264,6.59,6.0,21.7,100.0
2023-09-13 18:08:00,26.677,8.906513,7.43,7.0,21.7,99.0
2023-09-13 18:09:00,27.66309,8.947223,5.9,5.0,21.7,100.0
2023-09-13 18:10:00,27.67334,8.921925,6.75,6.0,21.6,99.0
2023-09-13 18:11:00,26.90747,8.899507,7.43,7.0,21.7,99.0
2023-09-13 18:12:00,26.74373,8.89896,6.74,6.0,21.7,99.0
2023-09-13 18:13:00,27.3916,8.871611,6.6,6.0,21.6,100.0
2023-09-13 18:14:00,27.6084,8.843626,6.6,6.0,21.6,100.0
2023-09-13 18:15:00,27.54085,8.845743,7.29,7.0,21.6,100.0
2023-09-13 18:16:00,27.42798,8.835382,5.91,5.0,21.6,100.0
2023-09-13 18:17:00,27.42725,8.832463,6.6,6.0,21.6,100.0
2023-09-13 18:18:00,27.49593,8.859936,7.29,7.0,21.6,100.0
2023-09-13 18:19:00,27.55973,8.874188,6.61,6.0,21.5,100.0
2023-09-13 18:20:00,27.46289,8.817524,6.61,6.0,21.5,100.0
2023-09-13 18:21:00,27.73063,8.865548,7.99,9.0,21.5,100.0
2023-09-13 18:22:00,27.91748,8.893768,6.71,6.0,21.5,99.33
2023-09-13 18:23:00,27.91162,8.893768,6.72,6.0,21.5,99.27
2023-09-13 18:24:00,28.10531,8.923104,6.72,6.0,21.4,99.35
2023-09-13 18:25:00,28.01253,8.924505,6.04,5.0,21.4,99.27
2023-09-13 18:26:00,28.0297,8.920699,7.36,7.0,21.4,99.67
2023-09-13 18:27:00,28.61401,8.922825,6.77,6.0,21.3,99.12
2023-09-13 18:28:00,27.8916,8.916948,7.34,7.0,21.4,99.84
2023-09-13 18:29:00,27.73958,8.944419,7.38,7.0,21.3,99.61
2023-09-13 18:30:00,27.65918,8.958154,7.41,7.0,21.3,99.42
2023-09-13 18:31:00,28.36938,8.966491,7.43,7.0,21.4,99.24
2023-09-13 18:32:00,28.38135,8.967952,7.4,7.0,21.3,99.51
2023-09-13 18:33:00,28.38916,8.969325,6.7,6.0,21.4,99.48
2023-09-13 18:34:00,28.94889,8.949586,6.67,6.0,21.4,99.71
2023-09-13 18:35:00,29.25155,8.991544,6.06,5.0,21.4,99.14
2023-09-13 18:36:00,29.229,9.028059,6.66,6.0,21.4,99.75
2023-09-13 18:37:00,30.31234,9.058751,6.67,6.0,21.4,99.68
2023-09-13 18:38:00,30.66553,9.072378,7.46,7.0,21.3,99.12
2023-09-13 18:40:00,30.7474,9.10775,6.73,7.0,21.4,99.3
2023-09-13 18:41:00,30.6403,9.214118,7.34,7.0,21.4,99.84
2023-09-13 18:42:00,30.6084,9.221244,7.38,7.0,21.4,99.55
2023-09-13 18:43:00,31.17464,9.330455,8.78,10.0,21.4,99.39
2023-09-13 18:44:00,31.24658,9.359303,7.36,7.0,21.3,99.78
2023-09-13 18:45:00,31.24658,9.359303,5.99,5.0,21.3,99.72
2023-09-13 18:46:00,31.2902,9.382312,6.68,6.0,21.3,99.71
2023-09-13 18:47:00,31.31201,9.393816,7.42,7.0,21.3,99.38
2023-09-13 18:48:00,31.35872,9.419572,8.08,9.0,21.3,99.57
2023-09-13 18:49:00,31.31494,9.38918,6.68,6.0,21.3,99.67
2023-09-13 18:50:00,31.27328,9.376703,7.46,8.0,21.3,99.12
2023-09-13 18:51:00,31.78792,9.327345,7.38,7.0,21.3,99.62
2023-09-13 18:52:00,31.78564,9.320848,6.76,7.0,21.3,99.16
2023-09-13 18:53:00,31.545,9.324622,7.43,9.0,21.3,99.29
2023-09-13 18:54:00,31.38297,9.334121,7.4,7.0,21.3,99.49
